Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Other ID,Integration,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
134786183,Add new Staff,staff maintenence module,1,"Nov 21, 2016","Nov 27, 2016",feature,3,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to add new staff so that I can increase the number of staff when new staff join the company.",https://www.pivotaltracker.com/story/show/134786183,,,Bryan Voon,Let user key in the new staff details.,not completed,Add the new staff details into the database.,not completed,Prompt successful message,not completed
134776443,Login,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,3,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a user of the system, I should have a username and password so that I can log in into the system to use the functions of the system.",https://www.pivotaltracker.com/story/show/134776443,,,Bryan Voon,Let the user key in username and password ,not completed,Verify the username and password through database,not completed,Prompt error message when username or password is incorrect,not completed,Prompt successful message when the username and password are correct,not completed,Redirect the user to the homepage of the system,not completed
134786185,View staff information in detail,staff maintenence module,1,"Nov 21, 2016","Nov 27, 2016",feature,3,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to view staff information in detail so that I can clearly know about my staff.",https://www.pivotaltracker.com/story/show/134786185,,,Bryan Voon,Select staff based on staff ID,not completed,Retrieve the staff information from the database,not completed,Display the staff Information,not completed
134780581,Add new Route,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,3,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to add new route so that I can create more route for the customer to choose.",https://www.pivotaltracker.com/story/show/134780581,,,Bryan Voon,Let user key in destination,not completed,Let user key in price,not completed,Add new route detail into the database,not completed
134786187,Update Staff Details,staff maintenence module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to update staff information so that the staff information always up-to-date.",https://www.pivotaltracker.com/story/show/134786187,,,Bryan Voon,Select staff based on staff ID,not completed,Retrieve the staff information from the database.,not completed,Display the staff information,not completed,Manager able to modify the staff information.,not completed,Update the staff information in the database.,not completed,Display successful updated message.,not completed
134786189,Update Route ,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to update route so that I can modify the route information from time to time.",https://www.pivotaltracker.com/story/show/134786189,,,Bryan Voon,Select route for updating,not completed,Retrieve route information from the database,not completed,Display the route information,not completed,Manager able to modify the route information,not completed,Update the route information in the database,not completed,Display successful updated message,not completed
134786193,Change Password,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a user of the system, I should able to change password so that I can make my password more secure.",https://www.pivotaltracker.com/story/show/134786193,,,Teoh Zhang Kuan,Let user enter old password,not completed,Let user enter new password,not completed,Verify user old password through database,not completed,Prompt error message if the user old password is invalid,not completed,Replace user old password with new password if the old password is correct,not completed,Display update successful message,not completed
134786653,View Route,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Bryan Voon,"As a manager, I should able to view route so that I can make decision either add new route or update route.",https://www.pivotaltracker.com/story/show/134786653,,,,Retrive route information from the database,not completed,Display the route information to the manager,not completed
134786775,Recover Password,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Bryan Voon,"As a user of the system, I should able to recover my password so that I can retrieve my password when I forget.",https://www.pivotaltracker.com/story/show/134786775,,,,Let the user key in username,not completed,Let user select his or her security question,not completed,Let user key in his or her security answer,not completed,"Verify the username,security question and answer through database",not completed,"Prompt error message if the username, security question or answer is invalid",not completed,Display user's password if all the information that the user provided are correct,not completed
134786421,Update Route ,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,unstarted,"Nov 22, 2016",,,Teoh Zhang Kuan,"As a manager, I should able to update route so that I can modify the route information from time to time.",https://www.pivotaltracker.com/story/show/134786421,,,,Select route for updating,not completed,Retrieve route information from the database,not completed,Display the route information,not completed,Manager able to modify the route information,not completed,Update the route information in the database,not completed,Display successful updated message,not completed
134786825,Logout,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,1,unstarted,"Nov 22, 2016",,,Bryan Voon,"As a user of the system, I should able to log out the system so that I can close my account.",https://www.pivotaltracker.com/story/show/134786825,,,,Display confirmation message when user click log out button,not completed,"If user click ""OK"", redirect the user to login page",not completed,"If user click ""Cancel"", close the confirmation message.",not completed
