Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Other ID,Integration,Owned By,Owned By,Owned By,Comment,Comment,Comment,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
135769593,Change Password,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,accepted,"Nov 22, 2016","Nov 26, 2016",,Bryan Voon,"As a user of the system, I should able to change password so that I can make my password more secure.",https://www.pivotaltracker.com/story/show/135769593,,,Bryan Voon,,,,,,Design a UI with textfields such as Old Password and New Password so that user able enter old password and new password.,completed,Make the system able to verify user old password through database,completed,Prompt error message if the user old password is invalid,completed,Replace user old password with new password if the old password is correct.,completed,Display update successful message if update successful.,completed
135769595,View Route,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,1,accepted,"Nov 22, 2016","Nov 26, 2016",,Bryan Voon,"As a manager, I should able to view route so that I can make decision either add new route or update route.",https://www.pivotaltracker.com/story/show/135769595,,,,,,,,,Make the system able to retrieve route information from the database,completed,Display the route information such as route name and price to the manager,completed
135769597,Update Route ,route module,1,"Nov 21, 2016","Nov 27, 2016",feature,2,accepted,"Nov 22, 2016","Nov 26, 2016",,Bryan Voon,"As a manager, I should able to update route so that I can modify the route information from time to time.",https://www.pivotaltracker.com/story/show/135769597,,,,,,,,,Design a UI with drop down list function for user to select route based on route name for updating.,completed,Make system able to retrieve route information from the database,completed,Display the route information such as route name and price,completed,Provide update function so that manager able to modify the route information,completed,Make the system able to update the route information in the database,completed,Display successful updated message if update successful.,completed
135769599,Recover Password,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,3,accepted,"Nov 22, 2016","Nov 26, 2016",,Bryan Voon,"As a user of the system, I should able to recover my password so that I can retrieve my password when I forget.",https://www.pivotaltracker.com/story/show/135769599,,,,,,,,,"Design a UI with textfields such as Username and Security Answer,drop down list for Security Question so that user able to key in username,security answer and select security question.Provide ""Confirm"", ""Reset"" and ""Back"" buttons for user to select.",completed,"Make the system able to verify the username,security question and answer through database",completed,"Prompt error message if the username, security question or answer is invalid",completed,Display user's password if all the information that the user provided are correct.,completed
135769601,Logout,system user module,1,"Nov 21, 2016","Nov 27, 2016",feature,0,accepted,"Nov 22, 2016","Nov 26, 2016",,Bryan Voon,"As a user of the system, I should able to log out the system so that I can close my account.",https://www.pivotaltracker.com/story/show/135769601,,,Bryan Voon,,,,,,"Design a ""Log Out"" button and will display confirmation message when user click ""Log Out"" button",completed,"If user click ""OK"", redirect the user to login page",completed,"If user click ""Cancel"", close the confirmation message.",completed
135769603,Bus Schedule Homepage,bus schedule management module,2,"Nov 28, 2016","Dec 4, 2016",feature,1,accepted,"Nov 28, 2016","Dec 3, 2016",,Bryan Voon,"As a manager, I want to have a homepage for bus schedule management so that it helps to increase the efficiency.",https://www.pivotaltracker.com/story/show/135769603,,,,,,"Kindly let me know if there is a need for further information gathering or discussion. (Unknown - Nov 27, 2016)",,,Retrieve bus schedule information from the database and display bus schedule information in form of table.,completed,"Create several buttons to represent the functions at the homepage. Such as Add button, Refresh button and Search button. ",completed,Search bar allow user to search bus schedule information.,completed
135769605,Bus Homepage,bus management module,2,"Nov 28, 2016","Dec 4, 2016",feature,1,accepted,"Nov 28, 2016","Dec 3, 2016",,Bryan Voon,"As a manager, I want to have a homepage for bus management so that it helps to increase the efficiency.",https://www.pivotaltracker.com/story/show/135769605,,,,,,"Working on it, Kindly let me know if there is anything to be mention. (Unknown - Nov 29, 2016)",,,Retrieve bus information from the database and display bus information in form of table.,completed,"Create several buttons to represent the functions at the homepage. Such as Add button, Update button, Refresh button and search bar and search button.",completed,Search bar allow user to search bus information.,completed
135769607,Add Bus Schedule Information,bus schedule management module,2,"Nov 28, 2016","Dec 4, 2016",feature,3,accepted,"Nov 28, 2016","Dec 3, 2016",,Bryan Voon,"As a manager, I want to add bus schedule to the system so that front desk staff able to sell ticket.",https://www.pivotaltracker.com/story/show/135769607,,,Bryan Voon,,,"Kindly let me know if there is a need for further information gathering or discussion. (Unknown - Nov 27, 2016)",,,"Display another frame to allow user enter new bus schedule information. The bus schedule id textfield is not editable, it will automatically increase by 1.",completed,"The frame must ask user to input departure date, bus id, destination and departure time.",completed,"Bus type, available seat and ticket price are not allowed to edit or enter information. It will be displayed after user selects the bus id.",completed,"Create three buttons at bottom part of the frame, Confirm button, Reset button and Back button. ",completed,"Make validation to the date or the departure date, user are not allowed to choose date before the current date. Prompt error message if the user did it wrongly. ",completed,Display record added message.  ,completed
135769609,Add New Bus Information,bus management module,2,"Nov 28, 2016","Dec 4, 2016",feature,2,accepted,"Nov 28, 2016","Dec 3, 2016",,Bryan Voon,"As a manager, I want to add new bus information so that system has the details of the new bus.",https://www.pivotaltracker.com/story/show/135769609,,,,,,"Kindly let me know if there is a need for further information gathering or discussion before we begin this user story. (Unknown - Nov 27, 2016)",,,"Display another frame to allow manager to enter new bus information. The bus id textfield is not editable, it will automatically increase 1.",completed,•	Display record added message.,completed
135769613,View staff details,staff maintenence module,3,"Dec 5, 2016","Dec 11, 2016",feature,1,accepted,"Nov 28, 2016","Dec 10, 2016",,Bryan Voon,"As a staff, I will be able to view staff details such as staff id, name, position, status, IC, gender, dob, contact no, email and address so that I can know more about that staff.",https://www.pivotaltracker.com/story/show/135769613,,,Bryan Voon,,,"Can you specific how did you search for the staff details?  Is by entering the name of staff or how? Maybe you can try using dropdownlist (Bryan Voon - Nov 27, 2016)","Can you add one more search criteria for it? This search criteria is to filter up the staff (Bryan Voon - Nov 27, 2016)","Kindly let me know if there is a need for further information gathering or discussion before we begin this user story. (Unknown - Nov 27, 2016)",Design a UI to display the staff details,completed,Retrieve the staff data from the database,completed,Display the staff details,completed
135769611,Update Bus Information,bus management module,3,"Dec 5, 2016","Dec 11, 2016",feature,2,accepted,"Nov 28, 2016","Dec 10, 2016",,Bryan Voon,"As a manager, I want to update bus information so that system can be up to date.",https://www.pivotaltracker.com/story/show/135769611,,,Ngew Yi Kent,Teoh YunSheng,,"Can i know what you should type in in order to get the bus details? The bus name or the bus id? And don't you think that giving a dropdownlist for the user to choose for the current BusID is a great idea? (Bryan Voon - Nov 27, 2016)","Can i know that is there any validation on this module if the details typed in by the user is incorrect? (Bryan Voon - Nov 27, 2016)",,Create one Update Button at bottom part of the system.,completed,Display another frame to allow user enter updated bus information.,completed,Retrieve bus information from the database after user press the retrieve button.,completed,"Create three buttons at bottom part of the frame, Update button, Reset button and Back button. Update button will update the latest bus information into the database. Reset button will reset the textfield in the frame. Back button will close the Update Bus information frame.",completed
135769615,Ticket Order Homepage,ticket ordering module,3,"Dec 5, 2016","Dec 11, 2016",feature,2,accepted,"Dec 5, 2016","Dec 11, 2016",,Bryan Voon,"As a staff, I want to have a homepage for ordering ticket so that it help to improve efficiency.",https://www.pivotaltracker.com/story/show/135769615,,,Jasper Pong,Teoh Zhang Kuan,,"Ok, 2nd task done. (Jasper Pong - Dec 8, 2016)",,,Retrieve bus schedule information from database and display bus schedule information in form of table with the condition of the bus schedule date must be today or after today.,completed,Enable staff to directly select the schedule that the customer want to order by clicking on the schedule table.,completed,Create a confirmation message showing the bus schedule details after the staff select the schedule.,completed
135769617,Ticket Order Search by Destination,ticket ordering module,3,"Dec 5, 2016","Dec 11, 2016",feature,1,accepted,"Dec 5, 2016","Dec 11, 2016",,Bryan Voon,"As a staff, I want to filter the bus schedule by destination so that it can help me fasten customer time to choose for order.",https://www.pivotaltracker.com/story/show/135769617,,,Teoh Zhang Kuan,,,,,,Display a dropdown list full of the destination available for user to choose and a search button on top of the bus schedule table.,completed,Show the bus schedule which the destination of all details in the bus schedule table is the destination that the user choose after the “Search Destination” button is pressed.,completed
135769621,Seat Selection Page,ticket ordering module,3,"Dec 5, 2016","Dec 11, 2016",feature,3,accepted,"Dec 5, 2016","Dec 11, 2016",,Bryan Voon,"As a customer, I want to choose the seat of the bus by myself so that I can know where I am sitting at the bus.",https://www.pivotaltracker.com/story/show/135769621,,,Ngew Yi Kent,Teoh YunSheng,Bryan Voon,,,,"Display the details of the bus schedule chosen, including destination, price, bus plate number, departure date and time.",completed,"Display a list of seat with color to differentiate the status of the bus such as grey for unavailable, blue for available and green for chosen.",completed,Create checkbox list for the user to choose seat.,completed,Make the color of the seat turn into green if the checkbox of the particular seat is ticked.,completed
135769623,Multiple Order Confirmation Page,ticket ordering module,3,"Dec 5, 2016","Dec 11, 2016",feature,1,accepted,"Dec 5, 2016","Dec 11, 2016",,Bryan Voon,"As a user, I want to choose multiple order and make 1 time payment for all the payment so that it would not wasting my time.",https://www.pivotaltracker.com/story/show/135769623,,,Teoh Zhang Kuan,,,,,,"Create “Payment”, “More Order” and “Back” button in the page.",completed,Process to payment if the “Payment” button is chosen.,completed,“More Order” button is to enable the user to make multiple order.,completed,“Back” button is to back to the seat selection page and all the seat chosen will return to available state.,completed
135769619,Ticket Order Search by Destination and Departure Date,ticket ordering module,4,"Dec 12, 2016","Dec 18, 2016",feature,1,accepted,"Dec 5, 2016","Dec 12, 2016",,Bryan Voon,"As a staff, I want to filter the bus schedule by destination and departure date so that it can help me fasten customer time to choose for order.",https://www.pivotaltracker.com/story/show/135769619,,,Jasper Pong,,,"Task done.
 (Jasper Pong - Dec 10, 2016)",,,Display a date picker and a search button on top of the bus schedule table.,completed,Show the bus schedule which the destination and the departure date of all the details in the bus schedule table is the destination and departure date that the user choose after the “Search” button is pressed.,completed
135949227,Process Multiple Order,ticket ordering module,4,"Dec 12, 2016","Dec 18, 2016",feature,3,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to choose multiple order and make 1 time payment for all the payment so that it would not wasting my time.",https://www.pivotaltracker.com/story/show/135949227,,,,,,,,,Store the order previously made.,not completed,Link back to the order page for user to order again,not completed,Display the previous ordered item details on the seat selection page.,not completed,Disable user to choose back the seat that the user had previously chosen.,not completed
135949289,Payment Page,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,2,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to check my previous order ordered and the total price for the order so that I can confirm my order.",https://www.pivotaltracker.com/story/show/135949289,,,,,,,,,Display all the order details that the customer had ordered.,not completed,Display the total price for the order.,not completed,Make a “Back” button to allow user to go back to the order page make more order.,not completed,Make a “Pay” button to allow user to proceed to payment.,not completed,Make a radio button to let user choose to pay with cash or credit card.,not completed
135949397,Credit Card Payment Page,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,2,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to pay my order with credit card so that I can pay for the order if I did not bring enough of cash.",https://www.pivotaltracker.com/story/show/135949397,,,,,,,,,Display total amount of money the customer should pay.,not completed,Create a textfield to let user to enter the card serial number.,not completed,Create a “Reset” button to reset the card serial number textfield.,not completed,Create a “Back” button to back to the Payment Page.,not completed,Create a “Confirm” button for customer to confirm their payment.,not completed,Create validation for the card serial number field.,not completed
135949343,Cash Payment Page,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,1,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to pay my order with cash so that I can pay for the order if I bring enough of cash.",https://www.pivotaltracker.com/story/show/135949343,,,,,,,,,Display total amount of money the customer should pay.,not completed,Create a textfield to let user key in the amount of cash customer is paying.,not completed,Create a “Calculate” button to calculate the change for the customer.,not completed,Create a “Confirm” button for the customer to confirm their payment.	,not completed,Create a “Back” button for user to go back to the Payment Page.,not completed
135949455,Print Receipt,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,1,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to get my receipt after my payment so that I have a prove that I had bought the ticket.",https://www.pivotaltracker.com/story/show/135949455,,,,,,,,,Display the payment and order details.,not completed,Create “Print” button to let user to print the receipt,not completed
135949505,Print Ticket,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,1,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a customer, I want to get my ticket after my payment so that I can aboard to the bus with my ticket.",https://www.pivotaltracker.com/story/show/135949505,,,,,,,,,Display ticket information of the ticket in a scroll pane.,not completed,Create “Print” button to let user to print the ticket.,not completed
135949573,Success Payment Page,payment module,4,"Dec 12, 2016","Dec 18, 2016",feature,1,unstarted,"Dec 12, 2016",,,Bryan Voon,"As a user, I want to have a second chance to reprint the ticket and the receipt if I accidentally close it so that I can reprint the ticket and the receipt for the customer.",https://www.pivotaltracker.com/story/show/135949573,,,,,,,,,Create a “Generate Receipt” button to generate the receipt again.,not completed,Create a “Generate Bus Ticket” button to generate the ticket again.,not completed,Create a “Back to Home Page” button to back to the home page.,not completed
135769625,Ticket exchange,ticket exchange module,,,,feature,2,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a staff, I will be able to exchange ticket for the customer before 2 days the departure date and the date checking will be performed manually.",https://www.pivotaltracker.com/story/show/135769625,,,,,,,,,Design a UI and display a text field for the staff to enter Ticket ID,not completed,Retrieve data from database,not completed,Let user reselect the date they want to exchange their ticket,not completed
135769627,Generate Top 5 Route Report,report module,,,,feature,2,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a manager, I will be able to generate the Top 5 Route report by selecting the start date and end date of the month so that I can view the report when needed.",https://www.pivotaltracker.com/story/show/135769627,,,,,,,,,Design template using jasper report plugin,not completed,Let user choose the data they want to display in the report,not completed,Design a UI for user to select their desired date,not completed,Retrieve data from database,not completed,Display the report,not completed
135769629,Generate Monthly Sales Summary Report,report module,,,,feature,2,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a manager, I will be able to generate the monthly sales summary report by selecting the start date and end date of the month so that I can view the report when needed.",https://www.pivotaltracker.com/story/show/135769629,,,,,,,,,Design template using jasper report plugin,not completed,Let user choose the data they want to display in the report,not completed,Design a UI for user to select their desired date,not completed,Retrieve data from database,not completed,Display the report,not completed
135769631,Generate Monthly Staff Sales Report,report module,,,,feature,2,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a manager, I will be able to generate the monthly staff sales report by selecting the start date and end date of the month so that I can view the report when needed.",https://www.pivotaltracker.com/story/show/135769631,,,,,,,,,Design template using jasper report plugin,not completed,Let user choose the data they want to display in the report,not completed,Design a UI for user to select their desired date,not completed,Retrieve data from database,not completed,Display the report,not completed
135769633,Generate daily sales report,report module,,,,feature,2,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a manager, I will be able to generate daily sales report by selecting the desired date of the report I want so that I can view the report when needed.",https://www.pivotaltracker.com/story/show/135769633,,,,,,,,,Design template using jasper report plugin,not completed,Let user choose the data they want to display in the report,not completed,Design a UI for user to select their desired date,not completed,Retrieve data from database,not completed,Retrieve data from database,not completed
135769635,Jasper Report,route module,,,,feature,1,unscheduled,"Nov 28, 2016",,,Bryan Voon,"As a developer, in order to design and generate report, I need to install jasper report plugin into netbeans.",https://www.pivotaltracker.com/story/show/135769635,,,,,,,,,"Integrate the source files, bits, and documentation into NetBeans
",not completed,Open library JasperReports-6.2.0,not completed,Add JasperReports-6.2.0.jar file from JasperReport dist directory,not completed,Add jar files from JasperReports lib directory,not completed
